_id|isPb|wpm|acc|rawWpm|consistency|charStats|mode|mode2|quoteLength|restartCount|testDuration|afkDuration|incompleteTestSeconds|punctuation|numbers|language|funbox|difficulty|lazyMode|blindMode|bailedOut|tags|timestamp
64398385b32f409c52420c70||113.98|96.82|117.38|76.83|570,6,0,1|time|60|-1|2|60.01|0|9.06|false|false|english|none|normal|false|false|false||1681490821000
64398194b32f409c523befe5||104.58|95.66|106.58|73.42|523,3,1,0|time|60|-1|6|60.01|0|66.82|false|false|english|none|normal|false|false|false||1681490324000
64396cbeb32f409c5216c33f||109.38|95.78|115.18|78.29|547,5,0,3|time|60|-1|0|60.01|0|0|false|false|english|none|normal|false|false|false||1681484990000
64396c17b32f409c5216bb81||107.78|95.54|114.78|75|539,10,1,1|time|60|-1|42|60.01|0|424.47|false|false|english|none|normal|false|false|false||1681484823000
643948e4b32f409c52d8ccdd||116.78|97.07|120.58|74.43|584,3,1,1|time|60|-1|5|60.01|0|22.51|false|false|english|none|normal|false|false|false||1681475812000
64394857b32f409c52d8c752||108.6|95.91|115|81.33|543,7,1,1|time|60|-1|22|60|0|241.92|false|false|english|none|normal|false|false|false||1681475671000
6438e9e3b32f409c52336952||113.38|96.59|115.38|77.76|567,7,1,0|time|60|-1|13|60.01|0|75.53|false|false|english|none|normal|false|false|false||1681451491000
6438e8beb32f409c523361b1||105.38|94.89|109.38|68.65|527,8,0,0|time|60|-1|2|60.01|0|13.6|false|false|english|none|normal|false|false|false||1681451198000
6438e7eeb32f409c522d5668||116.78|96.41|118.98|78.09|584,4,0,0|time|60|-1|4|60.01|0|17.27|false|false|english|none|normal|false|false|false||1681450990000
6438e769b32f409c522d530d||107.2|94.04|118.4|77.95|536,14,2,0|time|60|-1|9|60|0|47.52|false|false|english|none|normal|false|false|false||1681450857000
6438e6bfb32f409c522d4e4b||106.98|94.42|114.78|77.09|535,10,2,1|time|60|-1|0|60.01|0|0|false|false|english|none|normal|false|false|false||1681450687000
6438dd72b32f409c521aff1b||110.8|93.71|116.2|78.25|554,10,5,0|time|60|-1|6|60|0|51.86|false|false|english|none|normal|false|false|false||1681448306000
6438db6bb32f409c521af226||106.38|94.6|110.38|70.72|532,2,5,0|time|60|-1|7|60.01|0|51.28|false|false|english|none|normal|false|false|false||1681447787000
6438c008b32f409c52ea14ea||111.58|96.99|118.78|81.41|558,6,2,2|time|60|-1|5|60.01|0|23.29|false|false|english|none|normal|false|false|false||1681440776000
6438bf8fb32f409c52ea11e4||108.78|95.38|111.58|74.09|544,6,0,2|time|60|-1|0|60.01|0|0|false|false|english|none|normal|false|false|false||1681440655000
6438be89b32f409c52ea0bec||106.76|95.68|113.56|77|534,9,1,1|time|60|-1|3|60.02|0|32.47|false|false|english|none|normal|false|false|false||1681440393000
6438bde8b32f409c52e40293||104.78|96.26|110.18|75.08|524,7,0,2|time|60|-1|6|60.01|0|44.58|false|false|english|none|normal|false|false|false||1681440232000
6438bd20b32f409c52e3fddb||109.8|95.9|114.4|74.83|549,8,1,0|time|60|-1|2|60|0|6.69|false|false|english|none|normal|false|false|false||1681440032000
6438bccab32f409c52e3fbc6||110.78|94.89|118.98|79.1|554,13,2,2|time|60|-1|0|60.01|0|0|false|false|english|none|normal|false|false|false||1681439946000
64369a9aefc8e3ce51988cf7||105.98|95.92|109.58|75.65|530,4,0,2|time|60|-1|6|60.01|0|91.58|false|false|english|none|normal|false|false|false||1681300122000
64362e8cefc8e3ce51db6481||108.58|94.82|112.38|74.56|543,9,1,1|time|60|-1|0|60.01|0|0|false|false|english|none|normal|false|false|false||1681272460000
6435926632a956cd0a753f0d||102.38|94.51|110.58|76|512,13,1,2|time|60|-1|2|60.01|0|7.31|false|false|english|none|normal|false|false|false||1681232486000
6435921a32a956cd0a753b94||105.4|96.33|112.2|75.74|527,5,2,3|time|60|-1|8|60|0|124.07|false|false|english|none|normal|false|false|false||1681232410000
64358fb032a956cd0a6f1cd3||105.38|95.71|108.58|75.33|527,5,1,0|time|60|-1|3|60.01|0|18.82|false|false|english|none|normal|false|false|false||1681231792000
64358f4a32a956cd0a6f17e7||113.98|96.35|117.98|77.94|570,7,0,2|time|60|-1|4|60.01|0|11.74|false|false|english|none|normal|false|false|false||1681231690000
6435297632a956cd0abcef2b||113.6|94.84|122.2|77.96|568,14,3,0|time|60|-1|14|60|0|141.25|false|false|english|none|normal|false|false|false||1681205622000
6434331632a956cd0a11f981||105.6|96.05|108|72.67|528,3,0,0|time|60|-1|31|60|0|251.16|false|false|english|none|normal|false|false|false||1681142550000
643429fe32a956cd0aff9516||106.18|96.77|108.98|78.09|531,4,0,1|time|60|-1|4|60.01|0|26.19|false|false|english|none|normal|false|false|false||1681140222000
6434298a32a956cd0aff902d||99.6|94.95|108.2|72.13|498,6,7,3|time|60|-1|2|60|0|23.86|false|false|english|none|normal|false|false|false||1681140106000
643428d232a956cd0aff881c||105.38|96.38|107.78|72.19|527,3,1,1|time|60|-1|3|60.01|0|28.2|false|false|english|none|normal|false|false|false||1681139922000
6434285b32a956cd0aff82dd||105.98|94.74|108.38|71.72|530,2,0,5|time|60|-1|1|60.01|0|2.45|false|false|english|none|normal|false|false|false||1681139803000
6431ad8132a956cd0ab3ffee||95.78|93.07|103.78|68.11|479,12,3,2|time|60|-1|25|60.01|0|240.83|false|false|english|none|normal|false|false|false||1680977281000
64318ea032a956cd0a7d41ba||106.2|94.29|115|73.49|531,9,1,5|time|60|-1|1|60|0|55.62|false|false|english|none|normal|false|false|false||1680969376000
64318d9532a956cd0a7d3991||108.18|95.23|114.98|73.15|541,12,0,8|time|60|-1|3|60.01|0|50.31|false|false|english|none|normal|false|false|false||1680969109000
6431629c32a956cd0a3439d8||101.17|93.58|108.16|72.68|506,9,3,3|time|60|-1|2|60.02|0|26.92|false|false|english|none|normal|false|false|false||1680958108000
6431623d32a956cd0a343761||103.38|95.01|113.98|77.02|517,11,2,3|time|60|-1|8|60.01|0|104.3|false|false|english|none|normal|false|false|false||1680958013000
64314d6232a956cd0a0fd3b4||108|97.05|114.6|77.37|540,8,0,2|time|60|-1|4|60|0|53.6|false|false|english|none|normal|false|false|false||1680952674000
64314c8c32a956cd0a09d420||106.4|96.15|112.2|75.82|532,6,3,0|time|60|-1|10|60|0|169.44|false|false|english|none|normal|false|false|false||1680952460000
643108ce0f3b75c13f396219||103.58|93.1|112.58|73.38|518,17,2,2|time|60|-1|1|60.01|0|0.62|false|false|english|none|normal|false|false|false||1680935118000
643107d60f3b75c13f395b8b||96.58|93.73|104.58|73.73|483,8,2,3|time|60|-1|3|60.01|0|28.54|false|false|english|none|normal|false|false|false||1680934870000
643106340f3b75c13f335694||106.2|94.69|114.2|72.96|531,11,0,4|time|60|-1|5|60|0|70.74|false|false|english|none|normal|false|false|false||1680934452000
643104ce0f3b75c13f334ceb||107.6|93.85|117.8|76.77|538,9,8,2|time|60|-1|14|60|0|99.5|false|false|english|none|normal|false|false|false||1680934094000
6430f1420f3b75c13f11f7f4||110.2|95.25|114.4|74.06|551,8,0,2|time|60|-1|2|60|0|15.13|false|false|english|none|normal|false|false|false||1680929090000
6430eb430f3b75c13f08db68||108.58|95.58|115.98|77.97|543,11,1,3|time|60|-1|1|60.01|0|15.51|false|false|english|none|normal|false|false|false||1680927555000
64303f07fd34dc518624ec4f||110.78|96.45|116.38|80.27|554,5,4,3|time|60|-1|0|60.01|0|0|false|false|english|none|normal|false|false|false||1680883463000
64303b37fd34dc51861ecf89||103.58|93.66|110.18|75.49|518,13,1,4|time|60|-1|8|60.01|0|72.12|false|false|english|none|normal|false|false|false||1680882487000
6430391efd34dc518618c28a||112.2|94.63|120.4|79.79|561,13,1,2|time|60|-1|5|60|0|50.68|false|false|english|none|normal|false|false|false||1680881950000
64303887fd34dc518618bd36||111.98|94.87|117.18|73.17|560,8,1,4|time|60|-1|2|60.01|0|58.54|false|false|english|none|normal|false|false|false||1680881799000
64300f19fd34dc5186cfa47f|true|117.38|96.45|122.38|82.89|587,9,2,1|time|60|-1|7|60.01|0|99.76|false|false|english|none|normal|false|false|false||1680871193000
64300d9cfd34dc5186cf990b||114.6|96.1|121.8|82.05|573,10,1,2|time|60|-1|5|60|0|68.5|false|false|english|none|normal|false|false|false||1680870812000
642fbb45fd34dc51863e27c5||101.2|92.79|110.4|76.86|506,15,1,9|time|60|-1|8|60|0|102.5|false|false|english|none|normal|false|false|false||1680849733000
642fba47fd34dc51863e2163||109.56|96.86|112.36|75.86|548,4,1,1|time|60|-1|9|60.02|0|63.43|false|false|english|none|normal|false|false|false||1680849479000
642d8ca86ea27ff0b9c45be9||106.38|94.13|112.18|73.93|532,11,1,2|time|60|-1|5|60.01|0|31.62|false|false|english|none|normal|false|false|false||1680706728000
642d8c0e6ea27ff0b9c453b9||108.76|95.21|113.36|74.63|544,6,2,2|time|60|-1|30|60.02|0|198.76|false|false|english|none|normal|false|false|false||1680706574000
642cf5ec0e2987d5c6d623ae||100.57|93.75|108.96|73.71|503,12,2,2|time|60|-1|4|60.02|0|34.87|false|false|english|none|normal|false|false|false||1680668140000
642cf4690e2987d5c6d025e2||110.38|96.56|113.38|72.07|552,4,0,1|time|60|-1|22|60.01|0|217.53|false|false|english|none|normal|false|false|false||1680667753000
642c51a20a366c07ed10d9ad||115.16|96.86|119.56|75.96|576,6,1,5|time|60|-1|6|60.02|0|20.26|false|false|english|none|normal|false|false|false||1680626082000
642c50b50a366c07ed10cea9||110.78|95.52|118.98|81.53|554,12,2,2|time|60|-1|14|60.01|0|124.18|false|false|english|none|normal|false|false|false||1680625845000
642c4eca0a366c07ed0ac5d9||109|97.36|111.8|71.41|545,3,0,2|time|60|-1|7|60|0|49.8|false|false|english|none|normal|false|false|false||1680625354000
642c2f730a366c07edd3afa8||105.4|94.22|109.8|71|527,8,1,0|time|60|-1|3|60|0|39.46|false|false|english|none|normal|false|false|false||1680617331000
642c2c870a366c07edcd976e|true|116.6|96.75|121.4|77.43|583,7,1,1|time|60|-1|4|60|0|10.28|false|false|english|none|normal|false|false|false||1680616583000
642c2b860a366c07edcd8a0c||105.98|96.22|107.98|75.17|530,3,0,1|time|60|-1|5|60.01|0|43.01|false|false|english|none|normal|false|false|false||1680616326000
642c2b0e0a366c07edcd83b3||109.18|95.6|115.38|76.64|546,5,2,4|time|60|-1|0|60.01|0|0|false|false|english|none|normal|false|false|false||1680616206000
642ac55d0a366c07ed63081f||107.18|96.11|110.98|70.9|536,5,4,1|time|60|-1|13|60.01|0|77.09|false|false|english|none|normal|false|false|false||1680524637000
642ac45e0a366c07ed62febb||106.56|94.06|119.36|78.03|533,16,1,2|time|60|-1|8|60.02|0|57.11|false|false|english|none|normal|false|false|false||1680524382000
642ac3760a366c07ed62f586||103.98|95.19|109.18|71.45|520,9,1,1|time|60|-1|10|60.01|0|108.37|false|false|english|none|normal|false|false|false||1680524150000
642ac0440a366c07ed5ce84f||99.98|94.05|109.18|79.52|500,14,2,2|time|60|-1|2|60.01|0|38.6|false|false|english|none|normal|false|false|false||1680523332000
642abcd80a366c07ed56d93f||107.58|95.67|113.98|78.6|538,10,2,2|time|60|-1|0|60.01|0|0|false|false|english|none|normal|false|false|false||1680522456000
642abc870a366c07ed56d688||99.17|93.96|109.16|74.7|496,9,0,10|time|60|-1|10|60.02|0|121.66|false|false|english|none|normal|false|false|false||1680522375000
642abb250a366c07ed50db5f||108|92.47|118|77.57|540,25,3,4|time|60|-1|6|60|0|16.46|false|false|english|none|normal|false|false|false||1680522021000
642aba400a366c07ed50d484||109|96.52|112.6|74.21|545,5,0,2|time|60|-1|14|60|0|74.29|false|false|english|none|normal|false|false|false||1680521792000
642ab9790a366c07ed50cecb||111.78|96.91|115.78|78.9|559,10,0,1|time|60|-1|4|60.01|0|24.02|false|false|english|none|normal|false|false|false||1680521593000
642a7ef00a366c07edea2f66||102.97|95.86|109.56|76.21|515,9,1,2|time|60|-1|5|60.02|0|16.96|false|false|english|none|normal|false|false|false||1680506608000
642829470a366c07edeacc77||101.4|92.91|109.6|72.18|507,17,0,4|time|60|-1|6|60|0|59.18|false|false|english|none|normal|false|false|false||1680353607000
6428286d0a366c07edeac6cb||108.58|94.01|117.98|75.04|543,15,2,4|time|60|-1|10|60.01|0|73.34|false|false|english|none|normal|false|false|false||1680353389000
6421aab3d9bf936fd696a75c||104|96.54|107.4|72.95|520,4,0,3|time|60|-1|3|60|0|3.77|false|false|english|none|normal|false|false|false||1679927987000
6421aa64d9bf936fd696a38f||105.6|95|112.8|70.46|528,11,0,0|time|60|-1|4|60|0|41.18|false|false|english|none|normal|false|false|false||1679927908000
